room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
2487848,12358955,Private room,Brooklyn,Williamsburg,17,4.5,2,1.0,112.0,2,40.711163,-73.960776,2014-08-31 17:19:37.353
2487851,12358955,Private room,Brooklyn,Williamsburg,7,5.0,2,1.0,112.0,2,40.710724,-73.961431,2014-08-31 20:37:44.967
2487916,12732069,Private room,Manhattan,Upper East Side,0,,2,1.0,179.0,3,40.773147,-73.953613,2014-08-31 23:04:24.256
2488085,12733149,Entire home/apt,Manhattan,Upper West Side,0,,2,0.0,134.0,1,40.776907,-73.982083,2014-09-01 12:46:30.190
2488227,12732385,Entire home/apt,Manhattan,Lower East Side,1,5.0,2,1.0,168.0,1,40.720051,-73.986086,2014-09-01 17:38:53.184
2488301,1150380,Private room,Brooklyn,Crown Heights,20,4.0,4,1.0,101.0,3,40.676105,-73.956071,2014-09-01 03:33:11.374
2488549,12736153,Entire home/apt,Queens,Long Island City,0,,1,0.0,106.0,1,40.744298,-73.957864,2014-09-01 19:56:44.037
2488712,11313849,Private room,Brooklyn,Prospect Heights,22,5.0,2,1.0,157.0,4,40.680785,-73.965982,2014-09-01 00:05:16.353
2488745,12737292,Private room,Brooklyn,Williamsburg,0,,2,1.0,101.0,1,40.708476,-73.941365,2014-09-01 01:16:27.125
2489185,1671177,Entire home/apt,Manhattan,Theater District,1,4.5,2,1.0,280.0,5,40.762388,-73.985553,2014-09-01 15:21:18.321
2489313,12271588,Entire home/apt,Manhattan,Hell's Kitchen,11,5.0,2,0.0,207.0,3,40.757804,-73.995049,2014-09-01 19:49:07.404
2489320,4364533,Private room,Manhattan,Upper West Side,6,4.0,2,1.0,134.0,4,40.787204,-73.977524,2014-09-01 03:23:11.648
2489379,5166070,Private room,Manhattan,Theater District,31,5.0,2,1.0,118.0,1,40.757946,-73.984765,2014-08-31 16:22:15.404
2489407,3562864,Private room,Manhattan,Upper East Side,9,5.0,1,1.0,111.0,3,40.77384,-73.95102,2014-08-31 21:25:21.464
2489560,2153097,Private room,Queens,Long Island City,12,5.0,2,1.0,123.0,1,40.744331,-73.958945,2014-09-01 02:51:54.527
2489685,3738325,Entire home/apt,Brooklyn,Fort Greene,1,5.0,2,1.0,140.0,1,40.687515,-73.97837,2014-09-01 14:55:41.039
2489820,10596523,Entire home/apt,Manhattan,Hell's Kitchen,17,4.5,9,2.0,224.0,1,40.76815,-73.99485,2014-09-01 19:38:44.781
